set El[19] := (4,6) (6,11) (11,15) (15,22) (22,23) (4,23) (6,22) (6,15) (11,22) (4,11) (6,23) (15,23);
set El[20] := (3,13) (4,13) (4,17) (5,17) (5,22) (3,22) (4,5) (17,22) (3,4) (3,17) (4,22) (13,17);
set El[21] := (1,15) (10,15) (10,17) (12,17) (12,22) (1,22) (12,15) (1,12) (10,12) (10,22) (1,10) (15,17);
set El[22] := (1,15) (5,15) (5,18) (7,18) (7,22) (1,22) (5,7) (5,22) (15,18) (15,22) (18,22) (1,5);
set El[23] := (6,17) (16,17) (16,23) (7,23) (7,21) (6,21) (6,23) (17,21) (21,23) (7,17) (6,16) (7,16);
set El[24] := (1,11) (4,11) (4,16) (7,16) (7,19) (1,19) (11,19) (11,16) (1,7) (16,19) (4,19) (1,4);
set El[25] := (1,11) (4,11) (4,13) (5,13) (5,16) (1,16) (1,13) (11,13) (1,4) (5,11) (1,5) (13,16);
set El[26] := (3,16) (5,16) (5,18) (10,18) (10,23) (3,23) (3,18) (16,23) (5,10) (3,10) (10,16) (5,23);
set El[27] := (8,13) (9,13) (9,14) (10,14) (10,23) (8,23) (9,23) (8,14) (10,13) (8,9) (9,10) (13,14);
set El[28] := (7,17) (9,17) (9,18) (16,18) (16,23) (7,23) (7,16) (16,17) (7,18) (9,23) (17,18) (7,9);
set El[29] := (4,12) (8,12) (8,21) (7,21) (7,18) (4,18) (4,8) (7,8) (12,18) (4,21) (12,21) (18,21);
set El[30] := (4,5) (5,12) (12,15) (15,16) (16,19) (4,19) (5,16) (4,16) (5,15) (12,19) (12,16) (5,19);
