set El[14] := (1,10) (10,12) (12,15) (15,20) (20,22) (1,22) (15,22) (12,22) (1,12) (1,15) (1,20) (10,20);
set El[15] := (2,13) (10,13) (10,16) (11,16) (11,22) (2,22) (2,11) (11,13) (13,22) (13,16) (2,10) (2,16);
set El[16] := (2,8) (8,22) (17,22) (6,17) (6,10) (2,10) (2,22) (6,22) (2,6) (6,8) (10,22) (2,17);
set El[17] := (3,16) (4,16) (4,20) (9,20) (9,23) (3,23) (3,4) (4,9) (20,23) (3,9) (4,23) (9,16);
set El[18] := (12,19) (15,19) (15,20) (17,20) (17,22) (12,22) (15,17) (12,17) (17,19) (12,15) (15,22) (12,20);
set El[19] := (1,5) (5,9) (9,15) (15,17) (17,20) (1,20) (15,20) (5,20) (1,17) (1,15) (5,17) (1,9);
set El[20] := (3,11) (5,11) (5,13) (10,13) (10,21) (3,21) (13,21) (11,21) (5,21) (11,13) (3,5) (10,11);
set El[21] := (2,10) (10,17) (17,22) (7,22) (7,19) (2,19) (2,17) (2,22) (2,7) (17,19) (19,22) (7,10);
set El[22] := (6,12) (9,12) (9,14) (11,14) (11,19) (6,19) (12,14) (11,12) (9,19) (12,19) (6,14) (14,19);
set El[23] := (4,11) (7,11) (7,16) (9,16) (9,18) (4,18) (4,9) (4,16) (4,7) (9,11) (11,18) (7,9);
set El[24] := (11,12) (12,14) (14,17) (17,19) (19,20) (11,20) (11,19) (17,20) (12,20) (12,19) (14,19) (12,17);
set El[25] := (5,6) (6,14) (14,18) (18,21) (21,22) (5,22) (6,18) (14,21) (5,14) (14,22) (18,22) (6,21);
set El[26] := (2,14) (14,17) (17,23) (7,23) (7,21) (2,21) (21,23) (7,14) (2,17) (14,23) (17,21) (14,21);
set El[27] := (1,2) (2,6) (6,11) (11,14) (14,19) (1,19) (6,14) (2,14) (1,6) (2,19) (6,19) (1,14);
set El[28] := (4,12) (11,12) (11,21) (7,21) (7,15) (4,15) (4,7) (12,21) (11,15) (12,15) (7,12) (7,11);
set El[29] := (1,13) (2,13) (2,14) (12,14) (12,23) (1,23) (13,23) (13,14) (1,12) (1,2) (1,14) (2,23);
set El[30] := (1,8) (4,8) (4,17) (5,17) (5,20) (1,20) (8,20) (17,20) (5,8) (1,4) (1,17) (4,20);
